Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.235,0.095085,0.488385,-0.150964,-0.10123,-0.0438277,0.0346994,-0.0373432,-0.109483,
0.236,0.107083,0.482614,-0.151852,-0.104405,-0.0393925,0.0315569,-0.0396594,-0.0897747,
0.237,0.10383,0.477122,-0.149602,-0.108413,-0.0143943,0.0195419,-0.0336091,-0.0643914,
0.238,0.0853024,0.470361,-0.144613,-0.110945,0.0465342,0.00919363,-0.0288946,-0.0584085,
0.239,0.072162,0.461717,-0.136552,-0.114274,0.0918348,0.00462265,-0.0345741,-0.0776786,
0.24,0.0580822,0.452091,-0.130114,-0.117517,0.108372,-0.00839017,-0.0434826,-0.123477,
0.241,0.0482457,0.436604,-0.127211,-0.119912,0.0701985,-0.0207671,-0.0451646,-0.181075,
0.242,0.0435467,0.416773,-0.124497,-0.122227,0.0879274,-0.017598,-0.0398832,-0.243323,
0.243,0.0404597,0.393947,-0.116255,-0.125119,0.0998038,-0.019475,-0.0321779,-0.2785,
0.244,0.0373524,0.371444,-0.103989,-0.127026,0.107925,-0.0185902,-0.0266919,-0.28146,
0.245,0.0328139,0.349999,-0.093274,-0.124484,0.135383,-0.00540579,-0.0309505,-0.279928,
0.246,0.0221047,0.333785,-0.083244,-0.118797,0.154427,0.00976537,-0.0357654,-0.304207,
0.247,0.00969802,0.319978,-0.0731463,-0.107576,0.119961,0.0272275,-0.0410066,-0.353963,
0.248,-0.00124062,0.308251,-0.0637527,-0.0966016,0.0934983,0.0486294,-0.0387631,-0.299017,
0.249,-0.0143747,0.299018,-0.0564328,-0.0844849,0.0897194,0.0583529,-0.0322025,-0.131559,
0.25,-0.0307072,0.30182,-0.0480999,-0.0714569,0.0969909,0.0409114,-0.0233851,-0.00529896,
