Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.127,0.0832237,0.400828,0.0823191,-0.242359,0.111839,-0.198762,-0.0339169,-0.00485767,
0.128,0.0591369,0.444532,0.0323012,-0.235641,0.0268338,-0.277083,-0.0866648,-0.00261259,
0.129,0.0240809,0.454608,-0.0213392,-0.289237,0.0114451,-0.313599,-0.0975004,-0.00217231,
0.13,-0.0250936,0.497825,-0.0896753,-0.348224,0.00232567,-0.355496,-0.0699735,-0.00754216,
0.131,-0.095216,0.520177,-0.159424,-0.397091,0.0709536,-0.394496,-0.0322802,-0.017162,
0.132,-0.120406,0.504359,-0.209193,-0.554331,0.113142,-0.378132,-0.0166069,-0.0253968,
0.133,-0.1123,0.43649,-0.226373,-0.739669,0.0995599,-0.358035,-0.0235832,-0.0359025,
0.134,-0.133641,0.332009,-0.24643,-0.867357,0.0564311,-0.372349,-0.0174152,-0.0411791,
0.135,-0.20139,0.238571,-0.270843,-0.944725,0.0236236,-0.386336,0.0078251,-0.0454352,
0.136,-0.193706,0.146155,-0.264703,-1.05147,0.033993,-0.365809,0.0443199,-0.0530129,
0.137,-0.12812,0.0844106,-0.262675,-1.1561,0.0276197,-0.308526,0.0689312,-0.0591208,
0.138,-0.0996109,0.0687082,-0.244995,-1.22789,-0.00517918,-0.278797,0.0859008,-0.0617663,
0.139,-0.0869748,0.0764793,-0.22878,-1.30865,0.0160526,-0.304163,0.128,-0.0670549,
0.14,-0.0746375,0.0618466,-0.2061,-1.24586,0.0390149,-0.373146,0.169383,-0.0724296,
0.141,-0.0676035,0.0350821,-0.202065,-1.14526,0.0505028,-0.417371,0.182113,-0.0721417,
0.142,-0.066593,0.0129397,-0.217602,-1.12383,0.113627,-0.525485,0.170695,-0.0704973,
0.143,-0.0686372,-0.00718192,-0.230666,-1.07196,0.100215,-0.684719,0.174651,-0.0655508,
0.144,-0.0640639,-0.0275361,-0.298795,-0.943682,-0.0739994,-0.755343,0.175474,-0.0535299,
0.145,-0.0644351,-0.0443883,-0.384629,-0.774438,-0.264797,-0.80262,0.168572,-0.0425848,
0.146,-0.0499136,-0.0488748,-0.482722,-0.645494,-0.15854,-0.803612,0.163527,-0.0347722,
0.147,-0.0297535,-0.0526035,-0.529439,-0.54791,0.0334673,-0.783602,0.13173,-0.0233377,
0.148,-0.0296957,-0.0641541,-0.556106,-0.429808,0.199916,-0.766669,0.0927019,-0.0124143,
0.149,-0.0597011,-0.0844752,-0.544536,-0.33243,0.237269,-0.714037,0.0605026,-0.00131132,
0.15,-0.0933688,-0.104383,-0.518356,-0.254308,0.0786791,-0.64503,0.0146049,0.00489393,
0.151,-0.0901911,-0.122338,-0.442091,-0.180578,-0.00296772,-0.515539,-0.0278303,0.00966049,
0.152,-0.0779361,-0.139859,-0.423067,-0.0799936,0.0667038,-0.373841,-0.0222776,0.0166885,
0.153,-0.0806108,-0.150459,-0.427167,0.0301882,0.0960913,-0.253176,-0.0236008,0.0248935,
0.154,-0.0883056,-0.174111,-0.401405,0.0704986,0.047973,-0.109772,-0.0386299,0.0326199,
0.155,-0.0747234,-0.216567,-0.385407,0.137437,-0.0396091,0.00528866,-0.0589571,0.0377346,
0.156,-0.0570685,-0.21176,-0.359396,0.236672,-0.0640711,0.0588306,-0.0864958,0.0412544,
0.157,-0.0409949,-0.174726,-0.314213,0.405371,-0.0728867,0.121974,-0.111488,0.0461936,
0.158,-0.0242805,-0.159813,-0.26198,0.542415,-0.0504129,0.196386,-0.159548,0.0558441,
0.159,-0.0241516,-0.161933,-0.245813,0.586414,0.0193803,0.199073,-0.088869,0.0673322,
0.16,-0.015627,-0.179389,-0.244454,0.607125,0.124376,0.189501,0.0700679,0.0661129,
0.161,0.00927678,-0.204204,-0.221746,0.671932,0.174441,0.248077,0.160536,0.0588979,
0.162,0.0261181,-0.215973,-0.183564,0.736473,0.0888323,0.41867,0.123864,0.0578989,
0.163,0.0238201,-0.21139,-0.150705,0.77029,0.0273095,0.583603,0.0466376,0.0629571,
