RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,VAR_mark,VAR_Smoothed_Filtered_right_TA,VAR_Smoothed_Filtered_right_RF,VAR_Smoothed_Filtered_right_VM,VAR_Smoothed_Filtered_right_MG,VAR_Smoothed_Filtered_left_TA,VAR_Smoothed_Filtered_left_RF,VAR_Smoothed_Filtered_left_VM,VAR_Smoothed_Filtered_left_MG,Label
0.5772467202204077,0.5134733124956177,0.5034380932580302,0.5053373183227505,0.4976127820601786,0.535436663424227,0.5118114564359713,0.5043159498226102,0.0,0.2500035991539757,0.1600954022457221,0.0357694560026605,0.0698486173307353,0.0648743238778872,0.2739756587996905,0.0827801653899592,0.1270665236543315,0.0,12.389598013449756,5.611253211689716,2.196401552803497,3.3786406877157606,2.0720968003259665,5.267326457613384,7.6900151614045935,2.80638309354034,0.0,0.1021709073495944,0.0417377162424166,0.002188160436788,0.0078596452639616,0.0088414926144083,0.1744146929112964,0.0116665099189188,0.0317078946266623,0
0.5021192644773946,0.4948138586048969,0.5041131722113946,0.5341580692635346,0.5402937558339859,0.5082025264911854,0.569457762413583,0.5355887005622868,0.0,0.0239238771862489,0.0252985561842023,0.0332597510780751,0.1695552262117775,0.3771922746664533,0.0705506596941067,0.2314486895373093,0.5577873188900595,0.0,1.8703960741337944,2.9519517105620885,3.2681777922965423,12.835453930303403,8.268855252568898,4.043931892521172,8.538097475273396,8.580631098814708,0.0,0.0009069957424498,0.0010749930673121,0.001894570290322,0.0486919964458635,0.2465162696721391,0.0092737875407992,0.0784250093909519,0.6375437081760794,1
0.5003799973170571,0.5143518628146446,0.5148289546574952,0.5188468908386744,0.5508742679310121,0.5108524140978372,0.5756828914344685,0.5488766346563303,0.0,0.0768448051037076,0.095626764257112,0.049091609907323,0.2639803341848822,0.2849399941631999,0.1478728884879463,0.24947494387164,0.4681905447677974,0.0,3.064545184043877,6.197412886296535,7.32805081181959,7.100724437060654,7.973027536213319,6.095237882179668,7.6939784536275955,9.50044671612597,0.0,0.0106306118022089,0.0245510129212423,0.0040616331714651,0.1284446102681675,0.1354527132026645,0.0433188593103084,0.102351279067283,0.3284736268089028,1
0.5111152959595885,0.514500962787743,0.5001833733882749,0.5343210619052743,0.5079690923703253,0.510966877186062,0.5137351175858317,0.497226647277499,0.0,0.0596035048221715,0.0546510566240418,0.0375152702246251,0.3588184284670669,0.1591959391793017,0.0957599787996911,0.1542758506586057,0.1509329196672542,0.0,8.656283085220377,6.629563835371041,1.32815639936149,8.536967653942641,4.928503831993481,4.146667611150719,3.4093032996786925,2.4145311852133213,0.0,0.0060647840639352,0.0062870531349599,0.0026546448618404,0.2774291111325032,0.0573311947924391,0.0158998515852378,0.0756902077393584,0.0998109271458515,0
0.5115934365453085,0.501913518911151,0.5074003318760816,0.5081979090669085,0.5038344244428248,0.5034806057782648,0.5121805731998518,0.5144725739519724,0.0,0.0795191832117249,0.0584320275304458,0.0693369862078091,0.0934598090957027,0.0881531363620825,0.1021027890988052,0.116122576420028,0.2167280953039238,0.0,7.600911992308191,2.1635833199351464,3.734208501999588,8.944706748185519,3.4875841793770945,4.285181087796287,7.312773327210229,3.2474078491054783,0.0,0.010527006388073,0.0083523687705122,0.0073393975949288,0.0158029445357389,0.0165706693398189,0.0238131405884507,0.0233501940342111,0.1163703385767309,0
0.5025499332388518,0.5038411434705901,0.5242781655568213,0.5147485161491425,0.5000348064329867,0.5105747318084187,0.4968986234525959,0.5053629727663375,0.0,0.032818273299859,0.1830318867461305,0.1237367943634509,0.0491031291549402,0.0925371985198072,0.1398951316685166,0.1075929272313742,0.0397175640611835,0.0,4.0263301194853565,3.1792727123250675,6.212000870706218,3.028322059556558,5.385335448123459,3.49054561864062,0.3655971565853996,2.653729035081401,0.0,0.0017729704543306,0.0589682789975744,0.0279880654838813,0.0076900180118412,0.0132248466553787,0.0372919312892247,0.0226700033040736,0.0028421892065721,1
0.514375743224143,0.5289576257847378,0.5397881218355142,0.5059352857782151,0.5118999801455459,0.5091071789062712,0.5179604648423748,0.52884307868616,0.0,0.0365851526942765,0.0939390736147632,0.0505879793311947,0.0255193944041352,0.0436398245367167,0.0318505353517273,0.0218624204858841,0.0651366546765437,0.0,11.701548240159797,6.731823356005802,10.93964805894538,3.499935412191352,6.495575914354845,4.216851742676955,5.2944799932759,13.532046178534628,0.0,0.0023709854611952,0.0175889873538292,0.0043971234476523,0.0009482017625027,0.0031412807500107,0.0018362179685351,0.0007478634408689,0.0076665981806027,1
0.5088396299978956,0.5034292898512754,0.5024319679561411,0.5048888551737393,0.4996877479988545,0.5084611784456518,0.5040875037565214,0.5063716590473801,0.0,0.0241100844159155,0.0699689499711864,0.0630294733138245,0.2222622489497289,0.1049252869933072,0.1089925344623547,0.1539576778511342,0.4366722731817061,0.0,1.9617061101666813,4.59708391622287,5.153235562394787,4.666229974756639,2.655875109413283,4.464491179539138,4.364990838454895,4.8135170423690194,0.0,0.0011278787586629,0.0078369765876338,0.0057110877308963,0.1009637871332492,0.0210183371811521,0.0179406500386667,0.0435855440824247,0.3316445564504122,1
0.4993830687798387,0.5129264025926366,0.5217999993016202,0.4979762593750587,0.5072073610822039,0.532987425042604,0.5041228667635785,0.499407843922084,0.0,1.2973825551930522,0.1882733342881308,0.0247638792969549,0.1851698157615567,0.1987400555496114,0.2219401510363311,0.0515057730198511,0.0826334073787528,0.0,3.821114877427488,1.5582267381879262,7.406065537017071,0.5853956694235709,0.7242628417211903,7.116531460136992,0.299862332714376,2.744286953061311,0.0,6.814161242192917,0.0565725388015259,0.0011420759987047,0.0544670281088305,0.0604696489162463,0.0834594735130482,0.0051199584013006,0.0105297120684992,0
0.5023097147512332,0.5311159947880502,0.517833839004376,0.4999191725286159,0.5003601359632787,0.5065300059032237,0.4999177106847318,0.5416220184849907,0.0,0.0672249275594454,0.2032638659308915,0.0850791005662321,0.0488629814976778,0.0861329711206343,0.1145933647479983,0.0344536623473797,0.2947508690188128,0.0,5.525858547631129,10.748739549491145,9.0025849407744,2.747116178996577,4.508021335959091,3.927695690978576,3.204853821551307,12.343442140164733,0.0,0.0081515212084853,0.0843169253488863,0.0128284138407463,0.0042320892174897,0.0222429280917645,0.0300601096499164,0.0021611695537054,0.161884346475045,0
0.4997260556970537,0.5019134553578825,0.4994687776546739,0.5197885656544096,0.5001999882718196,0.5002719764343243,0.5060060375802184,0.5065153389810673,0.0,0.0268561052522337,0.0154076534008694,0.0134625097464688,0.1157324785549002,0.0557291114817854,0.0348761460062205,0.0645877487442611,0.0310151923309312,0.0,2.318353574617489,0.6405184230232478,1.1276847757361108,12.566712909627624,3.649239803420712,1.779781385415151,8.652299090068055,1.140739345242158,0.0,0.0018945754073519,0.0004110067642296,0.0003217545265824,0.0303744221459122,0.006814958438138,0.0019341073818289,0.0078077195379964,0.001644199386109,0
0.4945140192262929,0.513879107165045,0.5068226464785445,0.5121836575948506,0.5069944405390745,0.5052861607443099,0.5045426605704959,0.5183381657305342,0.0,1.5330793905142508,0.143248381470993,0.0165302414677369,2.563170291830837,0.062726530008798,0.0868974127637793,0.0453009238114265,0.1709558060866005,0.0,3.967813326984928,1.0787416943938348,5.4272353165083045,7.139826091390832,0.2163665820070003,3.1001552544330853,0.2448185661842509,11.9800945797068,0.0,7.754690568948362,0.0347244314202188,0.0004155300716478,14.745982167033258,0.0095814192559698,0.0165770854097277,0.004172135117097,0.0760415769944837,0
0.5184750746669777,0.5128616809499288,0.5075606087272603,0.513856470164289,0.5159345690318852,0.4914468467925235,0.5044207482032588,0.4983177651962997,0.0,0.1153019785056624,0.0689018178023081,2.582766706961906,0.1610669827804097,0.0554824664273382,0.0326671512968948,0.0188647898774973,0.0768780987171172,0.0,8.235212951224176,5.875076246677334,5.295519338370884,8.203240829107484,10.572225028705208,0.3789085661058006,2.541435293032265,2.4024610407229763,0.0,0.0216474187509116,0.0083735338285773,16.88137202047508,0.0499380300164718,0.0055905191005118,0.0018965836481912,0.0006050519868742,0.0289039833544142,1
0.5217762180678572,0.54892612522332,0.5339274584740042,0.5276017065728545,0.5337793006606371,0.5229750474192755,0.5789260314722747,0.5142137814868669,0.0,0.0518206551963669,0.114380980907695,0.0716098030133289,0.1097032507930758,1.005728872748963,0.0679794918066054,0.0700490898852917,0.0787640182016179,0.0,10.959714932100816,10.76833815111355,8.765563221578452,11.143091994782498,9.297417438563484,7.186192494623938,11.26727299879527,9.973919112580283,0.0,0.0043265975675371,0.020575250794312,0.0091164162991143,0.0221770716304505,1.8608286001392804,0.0087206529402543,0.0068086808610549,0.0114341951747026,0
0.4991422292200514,0.5168164652947314,0.5060012788022903,0.4988949758313372,0.5225900393500206,0.5026925337225877,0.4905863944573624,0.5189744514694707,0.0,0.0587735810007584,0.05043373730454,0.0112819912045942,0.1076014009092365,0.0382280416896605,0.0312827973976876,0.328935937125295,0.1694737981668479,0.0,0.2004410307844845,5.433278220937717,4.624702875277674,0.6090804808867049,0.5210152283651273,4.299374785516687,1.9613397396046264,7.855752449913779,0.0,0.005655190657359,0.0053933895789049,0.0002590240125166,0.0373829782938317,0.0026043346095743,0.0015721563427119,0.2116924192642223,0.0603724919862271,1
0.528080498275659,0.5256091993417796,0.5188497561189288,0.4994656819001455,0.502465101291511,0.5140273848537292,0.5026197165296575,0.5014999401958086,0.0,0.0611279283606249,0.1482008434102539,0.1163338802008436,0.0809185853973557,0.1572344104341625,0.1654790028629832,0.1156529763998798,0.1629301195448197,0.0,10.15766477345058,14.515347544842374,7.271033295569384,1.2815155223183563,1.8471571319136768,5.099680547650357,2.295750674187436,1.832730212117239,0.0,0.0067398031107192,0.0359080953104025,0.0261925320667564,0.0112319228080232,0.051557457185946,0.0672255405077801,0.0223834276322825,0.0394226985988697,1
0.5010429388109361,0.5000993392897932,0.4999648257064921,0.5061528262872756,0.5014124682096883,0.5045809673456716,0.5011755779082535,0.5000329032998643,0.0,0.0342298310109444,0.0388238475171947,0.0323088036180215,0.1637581862761749,0.1380169601235311,0.1377855763561583,0.063049787215611,0.0441884917045077,0.0,5.1096425472802665,1.8271237036072108,1.1511758345868033,5.784261990115614,3.2718694178463403,5.985534537039747,0.9792654965750532,0.5243439302324184,0.0,0.0019226751226646,0.0025248076024044,0.0019047698596318,0.0790359646599979,0.039223338796033,0.0522638721686307,0.0101291946436028,0.0029718410167626,0
0.5094093218715207,0.502785897370285,0.5098590494699229,0.4996111142080655,0.514866374618443,0.5001728489283301,0.497314532535423,0.51002623834712,0.0,0.0967382462699843,0.0451130033125069,3.065908768976957,0.0246674546453555,0.0846641690100085,0.0262353835079185,0.0102566401811749,0.0780859082919658,0.0,3.8627380941330793,2.639058118612741,5.083042578360106,0.5905300240733772,8.589908409160893,0.099014169804429,0.7471342591423191,8.437831371448747,0.0,0.0241974793167154,0.0040235861714482,21.45059784650896,0.0009652470045261,0.014212700351698,0.0013262153720069,0.0002576911542613,0.0123375480984412,1
0.5114075508346051,0.5434577165893295,0.5046622756217422,0.5480024876673559,0.520735599597282,0.521479934994212,0.5548664704810394,0.5436576653982247,0.0,0.0647020029937218,0.1518488817970628,0.0631398319285237,0.4540036775910559,0.5091599864213767,0.1392652811506378,0.4884865360720671,0.9167154435673884,0.0,6.968451720211637,9.902677917414673,5.397954212798598,10.795088913547485,11.26773475973888,5.441999843171048,13.094286200706964,12.55834308464568,0.0,0.0071122115383778,0.0406677494012604,0.0055591376424425,0.4686203616739183,0.5607064750685178,0.0419472822255146,0.4114274099157364,1.7030639455372332,1
0.5002342614444971,0.5083569938924135,0.4999141622352678,0.4865079695570783,0.5033207740907956,0.5577927035656336,0.4820940206969791,0.5293348078031577,0.0,0.0533046284661222,0.246853143664271,0.0537352212745811,0.0958911293061026,0.0967100483499518,0.3672278694948749,0.0683266498820003,0.159106263098764,0.0,7.0470026280309055,3.2432091607467903,1.8831864949984207,0.8567244623195598,2.056569936534451,7.222843518434665,0.5293117304442203,4.593595112407495,0.0,0.0057253321893834,0.1059283395501837,0.0047477275384066,0.0169772028106615,0.0149944921826662,0.2424057310172717,0.0081343551995716,0.0705628689201315,1
0.5125203247635034,0.5161979815297267,0.5019306408096006,0.5271165434046663,0.5241978212308057,0.5278218285046229,0.5003704403340349,0.5040953389400078,0.0,0.0863593000284731,0.1917035439610631,0.1328367944036249,0.3872709991484824,0.2777184640781922,0.2691444465521002,0.2080984746044659,0.1923418687287161,0.0,13.08196929839998,4.687455628027126,4.650107051817763,6.229876113166091,4.747387074872734,7.547041931140622,0.7520030027391051,6.272464823715714,0.0,0.0143203368079368,0.0677770296035874,0.0254858439963462,0.2513589967531138,0.1325507891095698,0.1167710722572916,0.1034115841793349,0.0738757631339841,1
0.5206770848743969,0.5009131750680067,0.4983927933581112,0.501997435019435,0.5016237819882792,0.5343694482109063,0.5012031226198207,0.5012917097733501,0.0,0.0480972584133888,0.079395583300156,0.0365353904403986,0.120384296293971,0.2145938058155291,0.2782828168394579,0.0948518197916534,0.1427066214437742,0.0,7.758281315321785,6.001008442477729,2.9313330042987893,2.34382420321484,2.169615607347634,6.847346382685944,2.123894385897608,1.4941637617604129,0.0,0.0036873591302687,0.014499499170272,0.0024322749328754,0.0300320242267822,0.0694279929194444,0.1691903676373251,0.0144151307092451,0.0358641070127666,1
0.5246864338631945,0.5565624387419045,0.5329138211869768,0.5004998142921279,0.5098770653171797,0.5276383815819747,0.5075587307697719,0.5150682005226012,0.0,0.1191585898426108,0.1028877203872347,0.0795114340727634,0.0905992984850126,0.0353827353391851,0.0657785867842857,0.018448463258534,0.0748264245189696,0.0,9.512659022948617,7.5385486691716945,10.985022990140228,3.269056152503224,7.055692252222968,8.306302257348737,2.6028828641189903,9.070849829017217,0.0,0.0345274463363377,0.0184851181529175,0.0100018350818499,0.0136758752411502,0.0030428056919236,0.0090812149904327,0.000707055490692,0.0128290030719632,0
0.5044918082707807,0.5353138486466911,0.5346627746216471,0.5368826116871815,0.5073276547177864,0.5177156682138235,0.5163103823964799,0.522392645082273,0.0,0.0224068400917354,0.2447611824678761,0.1025148412408743,0.0484458702258508,0.0377694462236279,0.0579171511392753,0.028104783609047,0.0897035664698363,0.0,4.76584083615605,9.180800173874164,6.240244152884513,14.797087236291237,10.38089353783748,6.721732978856129,6.512450486355117,5.229506092885785,0.0,0.0007804813226909,0.119334003773986,0.0189825287219499,0.0036967771312554,0.0025147136303935,0.0074840624463945,0.0013371745474029,0.0192961629276591,0
