MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG,Label
0.0,0.0785646099609556,0.0725273148320288,0.5535260758326831,0.040746485640301,0.1001092950376724,0.0813142585505523,0.0471490437463928,0.1274476280996946,0.0,6.350197429370266,3.001084305040677,0.7407930196158418,0.6415242222228705,7.812813342259416,0.2392645858718892,3.035315865479175,1.8291484031633107,0,68,57,28,36,60,39,41,42,1
0.0,0.0812598899145156,0.0801287990851691,0.1379072009760834,0.6613888502616805,0.6442400766095375,0.3523702360884234,0.6903220511623342,0.7984721922840727,0.0,13.90691747783575,5.165417726068233,9.530284443866456,10.507103797394636,10.113287495837191,9.56325931486305,11.827805932706628,9.635578719846112,0,73,61,44,44,52,38,45,64,1
0.0,1.9695115972523527,0.0629267356933495,0.0171263598293303,0.2395344762098234,2.4809255435938904,0.1042275792468566,2.013834215276332,0.1744167099463843,0.0,5.185948699646942,0.36512067186149,3.4046999518155365,0.8565049669310296,5.345410015561268,2.7817307011010453,5.106559979120833,9.601686272592392,0,54,44,71,32,54,41,46,70,0
0.0,0.0793772334573633,0.1983888162095291,0.1360472088137916,0.083145709819903,0.1622483575462527,0.376989458229118,0.0634149351353704,0.0848489402287216,0.0,7.743406995652397,3.4235604602561702,5.095288309986893,4.588048594346144,3.0104013798874414,9.984973914883703,0.302197470995971,6.546214115336893,0,54,41,28,42,35,30,49,65,1
0.0,0.2737691551929291,0.090019425508862,4.259116541973377,0.1304235977256166,0.080381313272038,2.350902796662068,0.1197800449653404,0.1030856169430173,0.0,3.36570229036324,5.07188254581878,9.458938679238653,4.918854051563949,5.00762925144332,6.879466006970877,5.849871677254354,3.063693846794888,0,39,44,92,45,41,52,30,25,0
0.0,0.0656512078234521,0.0466362757031363,0.0104449179937058,0.0471756924761866,0.0453774036625286,0.0363753524911619,0.1816485057351041,0.0957450077923489,0.0,0.2044882422972943,5.063383662233644,4.412254351819937,0.2251228100719109,0.7536211990566302,5.191374759761093,1.2758711877933535,3.898136262195592,0,48,51,72,41,65,36,31,47,0
0.0,0.0943481604439064,0.1818024408852789,0.0700974367047209,0.1621445879799272,0.0503289563601505,0.0221025345442425,0.090056100354674,0.3285781329004351,0.0,5.568147309796237,6.349453025471915,8.673594014408227,7.18858572622227,2.929794099023695,1.305081082559557,4.691184203956755,12.405821907714296,0,52,41,54,46,72,65,41,53,1
0.0,0.0955735620263376,0.0927149058391218,2.703852528833825,0.1438631485867379,0.0474842666084363,0.028376427841308,0.0281564661523843,0.0894325664863166,0.0,7.977177144481314,6.953903882487599,5.67654637543084,7.933902183737802,8.61800503466235,0.3322986960625365,3.2119097840876107,2.984831097312534,0,59,43,59,31,68,66,60,36,1
0.0,0.0569007948271593,0.0903315423665386,0.047394469882536,0.1247325866477871,0.1256257565131558,0.099339894932293,0.0391432700638172,0.0894192816760199,0.0,9.092465210639151,5.813584339584836,5.150284538477568,9.18279453373314,9.472761377711496,6.80469606032703,6.475295982798372,7.615856928481924,0,67,49,38,50,56,48,61,67,0
0.0,1.698364187377588,0.111976345263956,0.0287726319409885,1.4142241625222631,3.341321278992045,0.0690995398711382,0.1257417275274807,0.2093062091874692,0.0,4.211288617101012,0.3673945984696012,4.538839086258366,4.658416602659921,7.417181416903269,2.662982282333658,0.4333232395770724,8.54615972808165,0,48,41,49,48,64,32,29,51,0
0.0,0.0724216988296965,0.0485602326727168,0.0331316108872467,0.1507231363938712,0.0830737451845709,0.1583922266206043,0.0854691369310877,0.0469712830591279,0.0,7.83423923542842,2.881650958554617,3.124565231254381,7.747855448811386,5.595549074340749,7.311561488166138,8.330752980209276,1.2702252017856477,0,56,38,45,65,49,44,67,43,1
0.0,0.0605040780480277,0.0289207365418617,0.021810421731179,0.1912180661478207,0.0953456613956521,0.0571300386423324,0.0545540641162756,0.1394386826594302,0.0,3.8411706047293226,1.5185051760595285,2.326314076018208,3.726109275171554,1.7658114911387286,2.336885891139679,2.214267319014988,1.2957117870762902,0,67,51,59,65,70,39,53,48,1
0.0,0.052306493514273,0.1192508274829477,0.1022420764978512,0.5639013696854185,0.1780546992424322,0.111907163128214,0.0548266835985268,0.2422105372012112,0.0,3.247758956874637,6.096287728302478,9.385834823452878,8.778595236045911,2.330115202068676,5.668062461293877,1.3213427936046238,1.4252873712286138,0,54,45,41,54,57,42,43,28,1
0.0,2.3122791437912844,0.1316830251783433,0.015012872223298,0.0489183050858261,0.1468468005287642,0.0828593658674409,0.0418578347036903,0.151343786338382,0.0,7.605650929424291,4.724058142516643,4.867509952356311,0.4363796847169286,0.6578891099513031,5.765187891421725,0.3327235697054553,3.396813303429349,0,54,36,69,37,33,35,42,65,1
0.0,0.1098505992100768,0.1761465163989875,3.609964528184289,0.2587026932920939,0.0525537100362592,0.0469704041829072,0.0964917352066923,0.1134007097758137,0.0,6.22493208708674,5.823599417253809,6.475750642615618,3.362034673202269,5.8679836303448845,0.1838364329200122,6.055551586879775,1.9041350419945404,0,69,52,71,31,72,41,33,47,1
0.0,0.0890156431022577,0.125036414619598,0.3981271538260891,0.24754750205024,0.059822241430941,0.1030233295697621,0.0381409879899099,0.1462995118040163,0.0,3.2505316311514942,2.4643792203456787,0.6985559159414664,6.83670314497395,3.8444063032609,0.62479054805034,2.9605926917016334,11.080591074432508,0,65,39,32,31,63,31,42,50,1
0.0,2.1188509211120627,0.15324880488221,0.0155440675373419,2.644323420185536,0.1217170908714406,0.1163893201429236,0.0596652363661318,0.2290479720722383,0.0,5.037705249606914,1.0533964197688597,5.183635003072746,6.854081012519872,0.3727756105758293,3.500136188321518,0.2992734255863727,15.303294835060669,0,50,31,54,68,57,31,38,62,0
0.0,0.0870553246411447,0.2458034944015789,0.1127365771098834,0.6403310600580844,0.3273486375330964,0.1272685204216166,0.3229032975433126,0.1851760504472218,0.0,8.25761197441905,5.410192031435829,5.67799219719789,9.931178935855536,10.733993298216518,2.737610807015739,1.7588491557210233,5.170531468038368,0,53,31,45,32,58,37,27,37,1
0.0,0.0441261151730783,0.1397779998690191,0.061218762235018,0.3105535593297578,0.1616019137183543,0.1662041948253304,0.0656511020781979,0.3223937786911983,0.0,9.85636199190686,3.8851458188727768,3.123290230252608,7.11501864687078,5.993954706526181,2.8466526284098417,0.6238751931153764,10.997307509458023,0,84,34,42,31,48,40,32,32,1
0.0,0.0522420211538657,0.2488731555133806,0.0308513220208021,0.0578055619516479,0.1986177596848807,0.4905217652420507,0.1339591842824422,0.127722309583163,0.0,6.259377503932687,4.390977913029213,1.2706067238065202,0.4405518239744168,5.001879023209966,11.755025213483655,1.3325390736837943,4.123328247189614,0,68,31,36,40,54,47,36,35,1
0.0,0.0574733376140157,0.1029600669630266,0.3903685548362963,0.3463173924735356,0.2954321021480372,0.1305469460331782,0.4101018098281315,0.5574630291766071,0.0,10.923253104494467,5.334006551758271,11.488790900037191,10.881127670179492,5.411672147912083,7.38335523400403,8.518774769379304,9.18611400567472,0,81,38,57,73,50,51,52,55,0
0.0,0.0321655707096905,0.0429963629512944,0.0548015491828695,0.2356363280466804,0.2773963660379991,0.0514154568084375,0.0787273382149095,0.3735983985994079,0.0,2.586551545399375,3.32256722708186,3.906153357151792,14.641078157735798,7.083479224366086,3.035794189210708,5.7564271704002365,6.611905049004652,0,76,43,44,61,56,42,42,39,1
0.0,0.0633428872422617,0.03643050106596,0.0519962396079981,0.1438324222032408,0.101671171713307,0.1004224006261315,0.0426717624445714,0.0822239999812277,0.0,8.971597438112546,5.561514788360364,5.858336572324951,9.180530228731714,14.01903391455466,11.500480349105704,13.50109763015286,9.011094673533602,0,57,43,45,71,64,61,62,70,0
0.0,0.2037421082112805,0.0981194618016189,0.0520195528553703,0.2376448363196833,0.0562413880660744,0.0569601007160865,0.0430519997297202,0.1500286359080753,0.0,19.0202108904099,4.234110868009098,5.394423480408806,7.544783799123117,2.0639160488663704,2.811823041319804,4.024953335430798,6.333920169210227,0,56,51,51,39,47,52,68,46,1
0.0,0.1059138706571169,0.1757451247501922,0.0732415267656128,0.0752562208093357,0.0905074947902999,0.2933933624662864,0.1503507632681595,0.0508934396102477,0.0,6.68423592530443,4.468318636804987,3.975121163010358,4.256392552481522,5.549804147298085,6.898285190756988,0.5007146583423308,2.5026789162122003,0,37,35,34,38,79,35,37,51,1
0.0,0.0569759267610775,0.0885132102054346,0.0499757032972305,0.0163133535673758,0.0352346081745424,0.0296182677098729,0.0157246541976886,0.0613414802792718,0.0,19.72735815023717,10.615275940550877,12.042618264640485,3.498857719381807,9.731047887056535,5.06794859220528,4.579357837146233,10.483119486838673,0,87,50,59,78,71,50,60,78,1
0.0,0.2666878623535804,0.1247492166818745,0.0898254574666011,0.1837186966033197,0.1077877117278328,0.0906153155768145,0.0358290386305314,0.2980885414650792,0.0,9.36996492823234,7.319797013876121,9.270448439030432,6.504346901133913,4.504321684600294,4.4232030885260425,2.7355447555678065,11.284639981017165,0,49,55,64,37,47,38,46,45,1
0.0,0.0652879918673252,0.2688550457209557,0.1072825673098972,0.2437813875313873,0.2336373796286137,0.2042454760951388,0.2469802145816273,0.0487189526895644,0.0,4.126443046385259,5.395859457664724,4.03423044035202,4.032508568724695,5.4564179816887055,6.341254118136717,1.60026922443415,1.0410440528454945,0,54,23,41,45,58,36,30,47,1
0.0,0.0569585819080177,0.0644617545948574,0.0351033639034169,0.0858046146025226,0.0252224266731101,0.0160423737265952,0.0164410897297253,0.0884582989202638,0.0,8.750151292244709,4.887064828251427,5.935338654881311,5.831589904158753,6.612908603038036,3.07801844406258,3.215911675964718,21.48873276174539,0,80,45,41,40,80,57,70,82,1
0.0,0.0899130250860342,0.1338939935430813,0.108832040455182,0.1439002339566067,0.0708199303937119,0.1177038560330851,0.0951882915135946,0.3032281735642581,0.0,6.92995520718441,4.637901018795034,8.91090324372749,7.046879386470654,2.2214859581877016,4.146875695263643,5.155934237956554,10.30798195882341,0,51,52,65,42,43,35,39,51,0
0.0,0.0508254069131102,0.0686101740387093,0.0692425800096033,0.0556033901911185,0.1218252986877391,0.0818629273220455,0.0595296239512068,0.0769941686771609,0.0,2.99876529390804,1.9419251081671485,8.987387552377072,5.169579246991543,10.408030696049686,3.4204481182532875,5.4348431035453935,2.6120434236476187,0,62,40,45,62,39,36,37,36,0
0.0,0.0728422778006743,0.1061544181456201,2.5861797113385108,0.0535717901641722,0.2498921793653064,1.6138107023657935,0.1104408451138303,0.1400593078118962,0.0,3.61112410444411,2.9321522726992635,4.861306932195271,1.5794815267725169,8.784772500470428,6.026640745163222,8.330816291054644,5.963768269096401,0,53,43,66,36,41,50,41,28,1
0.0,0.0756005936391766,0.2396784806270217,0.1451689658753775,0.1240107962160295,0.1320902195691312,0.1824528566895721,0.0877212678718365,0.090917277270852,0.0,8.323734655721262,4.099271517020798,6.735393704208988,5.202033166711466,2.9496058444390623,3.9363994088081,0.3062507157991471,9.479949964027968,0,73,30,37,38,37,36,36,76,1
0.0,0.0539058651492591,0.0471416388516044,4.75661791970436,0.1079359602746397,0.1170220421847505,1.3583223170251135,0.1442174604713595,0.0966493331751105,0.0,3.968622927521375,1.329804744679732,8.384040489080988,2.20976998811156,5.711481626971059,4.721901351174365,5.744262377366365,1.2466085083402505,0,70,51,85,51,56,37,28,35,1
0.0,0.1071353710215049,0.0794524430269906,0.2596226154547535,0.7236534453100031,0.7346262058518437,0.2303571110275568,0.7719365993598465,0.6665716206661054,0.0,12.162762583366616,7.532925269694081,5.461143613717498,11.571113038676284,13.21811287000113,9.70138964787963,11.736361445148937,11.345297429109198,0,73,76,33,53,39,45,43,49,0
0.0,0.0788490608577953,0.0684581735844584,0.035937142979442,0.0745298862357096,0.0425511731148375,0.0522861542730584,0.0761930416101489,0.1982056682407214,0.0,8.409383314927073,3.53206383136746,4.512897891489699,4.097755118383578,1.4432636575823306,1.874270145691552,5.892696600548032,7.132653434962679,0,54,50,53,42,59,55,46,55,0
0.0,0.182887000951784,0.1797653743013481,0.1210867660321092,0.9135831971702086,0.7778298137301072,0.0855227518712184,0.466850920387101,1.0721123402733397,0.0,10.60357629807448,9.876781961227586,12.625650873866473,12.981976928215945,13.79900345162747,4.3304921293588094,12.04228047868111,13.95110516186135,0,58,58,46,50,53,45,42,68,1
0.0,1.147743871887221,0.0519474807852673,0.0298037994979157,1.6788655517534172,0.3781212607060208,0.1047763125455624,0.083553783451688,0.5559838350830121,0.0,3.091678623577208,6.2933545629336525,9.286073297786748,4.889188013339099,1.4973692176185018,6.061410059824078,0.9732978569579628,8.54315063760178,0,33,37,43,45,39,49,46,30,1
0.0,0.3302238150185594,0.1001279358760021,0.0205170817397996,0.0884831360802227,1.4009964986179069,0.2516661309064045,0.0471447530373269,0.0764467802154259,0.0,1.077432815911636,8.636814965950352,5.660957062711479,0.4241753461580492,2.729608556214122,9.158632701950534,0.1850861502229118,4.548251504301007,0,31,40,67,49,42,26,46,59,0
0.0,0.0449742749984084,0.0329538983267233,0.0259025677549463,0.132822919597965,0.0669028364184283,0.0669545825279508,0.1086316174925888,0.0279348614669783,0.0,2.2794885728782344,4.454542399827952,3.142167446351075,10.291624283290474,3.070046455430821,5.845171244414996,13.797732930250357,1.0517054765239853,0,67,52,56,70,64,67,67,55,1
0.0,0.0489733494280582,0.273358767283319,0.0416746231547932,0.0373437799847374,0.0854097710775768,0.1624330865337071,0.0647792538408894,0.0564677791403198,0.0,14.985651174358198,4.602661202401917,3.4246629570251828,2.320220353523898,6.194164471057884,5.776490025034876,4.569850945608739,5.416204060670167,0,77,41,53,48,76,39,39,51,1
0.0,0.0240057518389137,0.0479880072875633,0.0592608525059661,0.1125286155656157,0.0549455341631132,0.0213188651890161,0.0201677265464437,0.1045357814598619,0.0,0.3967163127771443,4.124276766993335,3.2943823379915727,15.068085990159773,13.288644687242776,3.208488806745072,5.538210500164803,7.227645899960359,0,72,41,52,85,68,58,58,55,1
0.0,0.0741341652790294,0.1764209968251945,4.107978100016816,0.0867882590457092,0.0786233209071004,2.1371401755070543,0.1024472845264209,0.1241461722323356,0.0,6.1776479038232885,7.592121353362116,7.401203702911165,0.7894661497429047,4.946222815369806,4.080901566309566,5.49844741218252,4.642726650501209,0,71,42,71,26,49,69,39,25,0
0.0,0.0326494750923419,0.0361585242194635,0.0511347393230654,0.1142232606340936,0.1157442740628455,0.0565400861340086,0.0478836101768681,0.1818434051290252,0.0,4.877183428092438,1.884194768204632,1.2205515473960329,3.947556850554556,2.181490662129733,2.1650056593999047,0.7775112635762749,2.5851377083529705,0,78,43,42,81,56,44,47,39,0
0.0,0.0545301890813604,0.1155884248874834,0.1020631697420317,0.1856374345679602,0.1710687338853626,0.1490326400339903,0.1241609588535707,0.0976394410842159,0.0,4.168603504089608,7.112449828281234,8.111626353574385,3.5003625451699403,1.4829471825678708,6.791493750594896,2.959114523246208,1.911366934075172,0,70,50,54,41,49,47,41,51,1
0.0,0.1261678796527458,0.2099027138585591,2.9874728452771744,0.1290936576676327,0.0929136417774525,0.5985630426883912,0.0617487617112535,0.0843720538146921,0.0,3.1126283512256343,7.630896705708998,7.595226940026299,2.6002314454284683,7.0689132133144845,1.9219322108047656,5.0820559021066085,3.694412315279356,0,48,42,62,46,67,36,49,51,0
0.0,0.1045507019345037,0.0577009226816979,0.0655295830736342,0.1265026697752926,0.040860175809085,0.0393487609944932,0.0456896861972803,0.1544362223936682,0.0,5.0855873717168905,5.515992112529659,6.473635949093063,6.147364931739665,1.111117379217721,2.7367122003311097,4.00451417644765,6.549235770222238,0,66,46,36,56,46,54,57,52,1
0.0,0.0711762846371726,0.0247731798319909,0.0195824323333758,0.0121694130300152,0.0417565205637875,0.0943290539791319,0.0236510405444508,0.0137842191116096,0.0,19.888937428719004,5.0140534097885485,6.968904234623014,1.122132913292211,12.338586061067746,9.151947737464,5.128483991512828,1.415527288967248,0,84,84,93,78,86,40,68,57,0
0.0,0.120394481109695,0.1131330021877248,0.0610785697373292,0.088273419544975,0.0479973674377966,0.0225503772371805,0.0190456228530899,0.1814371150331982,0.0,18.19590275501625,7.394610586498462,9.03257991246289,2.838444027691617,4.648860719020887,1.503749440239868,0.9950236852241154,4.855749846673143,0,75,70,70,33,75,59,44,35,1
0.0,0.0762453738980027,0.3723725682111139,0.1364386925692346,0.1894862927126539,0.1485676465188905,0.2697340944255778,0.0758111819786852,0.2257769414240712,0.0,8.63505998894964,6.680749906691768,8.249613125963439,9.164435721335408,5.0974129948381375,7.832736766300625,0.2250808590442683,14.786691298570894,0,71,37,43,36,50,29,31,56,1
0.0,1.485176845002358,0.1181391313422824,0.0458818719116057,0.3686890859617846,2.83189808781466,0.3313852689786594,3.531386387820029,0.1553202408779803,0.0,3.922119634852415,0.821649498358001,6.315438620175006,1.7116130807773875,5.883082246181383,6.881658690089591,10.092346197161534,7.121565403567807,0,50,31,43,31,56,23,69,43,0
0.0,0.0693353996063244,0.0534570733024527,0.0470307663712418,0.0570517520038986,0.0834384735788915,0.0428054426450319,0.0542111604279608,0.1072329148113277,0.0,1.121013297757984,4.307050090882566,2.0115734469995266,4.430494702278422,10.798223447724745,7.662977931801888,11.436280048495988,9.050732427249828,0,73,37,34,38,57,62,45,66,1
0.0,0.0364616003332776,0.0329149030127369,0.0479165161577675,0.578747137845095,0.3976095723091304,0.2845007637845838,0.6874397606581594,0.7881430621473571,0.0,2.806352547492752,2.85371371354497,1.7392252750195063,9.919530490766,6.226002964922277,9.378127081421876,7.479587477974773,8.827823337724222,0,44,48,53,54,47,26,36,52,0
0.0,0.1036354374657896,0.0513372989736826,0.0369160575576711,0.09141524993446,0.0572852078907667,0.0614132600235951,0.0784816118541352,0.021798570595874,0.0,5.877152105771026,1.3611135040202424,4.240571400875872,14.13647041967674,10.097616601651367,3.0074991646354303,13.740015653229031,1.3489216700945037,0,54,41,30,78,65,54,69,42,0
0.0,0.0390103802361508,0.1246885328434377,0.0967839242685571,0.1504450396311678,0.0730169818266098,0.109572664767162,0.0289839370140782,0.0270723650498298,0.0,11.278975793071009,3.940900503625589,6.203930434323922,7.328279511485589,17.711451084964978,10.444206538758324,7.514528879862934,3.870749219165415,0,82,31,42,25,68,39,59,62,0
0.0,0.1516692830791619,0.3042595400047429,5.146359895855136,0.4260990623256578,0.1946523736369078,0.1054046269182117,0.118360777371621,0.1881798289072719,0.0,8.980928175511984,11.487674928193355,12.28912636482168,10.436853406300685,10.6287748243432,0.3726522462474252,5.371173354328699,5.909605414443984,0,51,45,99,25,42,44,38,27,0
0.0,0.0414173110417449,0.0335395077342373,0.04457484136084,0.0718451308446191,0.0833483334311883,0.0614866672983346,0.0408711876315446,0.0619932171932273,0.0,7.84205149176022,4.681304020039994,6.353857183279136,11.16440076348894,1.792579210638623,9.048140391263422,10.711708193843856,6.088437024447829,0,64,52,36,76,79,62,64,60,0
0.0,0.3140133751397902,0.0754527355003006,0.0139085704261424,0.1039787698110288,0.0357033819698474,0.0310093407415105,0.0237487367644945,0.1089419914341493,0.0,0.9173065454694616,3.5707058436854093,4.157610124136964,1.5803675124283076,0.2103972561199202,2.3479646778814303,0.2583170343989235,0.9941066971098356,0,38,37,55,74,70,53,64,35,1
0.0,0.0333237178868239,0.0474094551229454,3.1131667331360524,0.3275670213714581,0.1126842940806328,2.1468034415165564,0.1729760143119804,0.6151152207567283,0.0,2.62581998004492,1.544264913757965,4.872115081346085,8.441769308222723,7.847345927259408,6.3506277158279465,9.23122476121139,8.436401359697332,0,73,47,70,40,56,48,35,43,1
0.0,0.0763061418750216,0.0977685979325646,4.231095477353756,0.0910798723169018,0.0826893575652664,0.1722751578718853,0.039986440696953,0.1103425148606935,0.0,5.593085563955444,3.1056786134217456,7.563240149979601,2.011571804779143,6.089051826866615,0.6947136979531996,3.2527894079215285,1.1956366197724724,0,54,47,86,42,69,34,56,33,1
0.0,0.0325568253967896,0.3004421580731107,2.374152983406744,0.120447241987581,0.1248725356269557,0.0446961643224951,0.1264026595344615,0.0505341504108428,0.0,1.605259495300475,7.186311056685848,4.382715009134951,4.830741550928751,4.31403988811389,0.1946022072600759,6.7173824789274095,2.259448381109154,0,66,29,36,42,38,45,32,30,1
0.0,0.6615989580947658,0.1253080030036112,0.1461626059672448,0.0301157617425938,0.1027369348971155,0.0260367695715919,0.0294458485149438,0.0886162201400684,0.0,5.772029169053166,7.119727552598858,5.922899883943286,3.9396973776002846,12.705417420728889,5.864352724689293,9.389621492482586,5.999838531332649,0,32,27,38,67,54,65,63,53,1
0.0,2.737885172358082,0.0671781534877331,0.0145839845593034,0.0962486736838882,0.9726903837389989,0.0470593576006893,0.0338180057565011,0.1503409485729228,0.0,6.372910986510896,4.2108759641871485,5.1029582274841605,1.2641431618378072,7.423360479026407,6.363516913345133,0.2414431953087498,4.654864441246942,0,73,35,64,83,26,41,45,37,1
0.0,0.0859644464587966,0.1017217143873367,0.119320448470766,0.5305651516806738,0.45294558318508,0.160399281151705,0.2885739844635638,0.3313708760273331,0.0,6.814647022285136,8.259563745469151,9.65529565370856,8.00534058244019,3.608859816415073,8.047882726056717,4.936359966274605,6.043268909148548,0,75,52,44,50,41,42,45,45,1
0.0,2.8199422911925223,0.138070316663794,0.0936953271343843,0.8135101115872537,2.214845904864456,0.1485699039863278,1.6692613378820171,0.1748289156177937,0.0,6.411114283672245,0.3669459966329454,8.41995024517525,2.033351172343173,8.710239740186788,7.051114936206266,5.88538152256249,3.5248505039293057,0,69,30,61,73,66,47,42,32,1
0.0,0.0270536543364631,0.0364370564624709,0.0287324280130572,0.0936053737920918,0.0704432267571583,0.1263817154709784,0.0588021631821479,0.0694365554112963,0.0,2.482578720819538,1.4315498784123517,2.340171589024896,12.081001500708023,2.949120118912264,4.504873641401904,5.222242445612279,1.9777213398080749,0,84,46,52,86,58,39,53,40,0
0.0,0.1032237674463348,0.0390743612741242,0.0336667325882725,0.111425836176366,0.0409407077466844,0.0331946164532357,0.0525916448021999,0.237783681769279,0.0,4.332111901698039,4.644664535428164,6.679513076446128,5.884429760840925,2.088215183201976,3.047014367697824,5.418027019443294,11.499415804619613,0,61,66,65,51,65,71,62,65,1
0.0,0.0468872636789622,0.0263355033137648,0.0560715752344292,0.1324614096159287,0.1066789008426423,0.0823361615404944,0.0509510621779464,0.0362777234735161,0.0,5.417076954834261,1.624444158883232,1.7284781512173102,4.355727724256715,2.6147962278142827,3.484891034415868,1.0318232110976624,0.598230377561576,0,66,39,49,67,52,38,52,48,0
0.0,0.0542212649529077,0.2781559400618457,0.1059511718346036,0.3112095132421305,0.5001685268322862,0.1576218274573585,0.083917071423194,0.1258682002343827,0.0,6.077991105636555,8.36786079851505,4.040967133475954,9.882417654235262,11.918119372622344,3.5640849029986663,0.5394397570135565,5.427071767996137,0,54,35,35,54,50,35,47,52,1
0.0,0.0840364986664524,0.0666156151449449,0.1170639031189828,0.3711554853946762,0.3674068842113933,0.1665833410255083,0.1478366352554485,0.1512206956061791,0.0,10.499522712805405,2.208191265499376,4.0081302474675295,6.140912550948568,8.275392439058923,4.926850890200552,0.4773337905460734,2.4835125746917424,0,63,46,48,32,43,39,25,31,1
0.0,0.9903163871065932,0.1551794416485514,0.0184078835937628,0.2776327116491859,0.1251677760104529,0.0468889602219627,0.0508276510777663,0.0982925630833077,0.0,2.4086567608448988,0.4088669020960807,2.205786752888708,0.8303564073561975,0.6067046094262516,2.920921094268475,0.1839200105399146,1.9095449177025208,0,39,40,66,50,37,56,59,50,1
0.0,0.0792033651517774,0.0902952382093197,0.2330357627463611,0.0824711198420492,0.0762844007116816,0.1068944391209539,0.0518362275534562,0.0940132382445349,0.0,1.6702810406955613,5.310598524984802,0.6062037320434506,4.102657075985185,6.318802905889635,0.2674073730077284,4.444209535776467,3.208353612727997,0,55,32,30,62,61,38,41,35,0
0.0,0.0791576202705202,0.058259787778882,0.0640837951547742,0.0641649595683885,0.0518374793239919,0.0870862333159869,0.0361477110027877,0.0497298428919444,0.0,20.16308761557364,7.688271835466867,9.6066900259855,2.9171568225254405,11.234728890363368,8.757041740292038,9.25633083364761,2.562094527460932,0,88,54,68,44,79,52,46,40,0
0.0,0.0877061261488838,0.2775126175088974,0.078183609305837,0.7144737465269136,0.1648023718234899,0.238349534576135,0.1575481726857651,0.0903909064365846,0.0,15.658852726252832,7.862078333893519,3.858359787861468,9.761215888282187,5.28207018809855,3.916836748843804,1.085157850003973,4.561895711675438,0,63,39,34,22,43,39,29,51,1
0.0,0.0997021047948889,0.0674930493966617,3.102421719202787,0.0604578379781235,0.1551739798796815,1.5552953699986396,0.1003324320519419,0.1264446040835122,0.0,7.191610547613247,4.173481424417888,5.439233758281395,0.6026661699874998,16.84095962525458,2.910576085839211,6.970045029297494,9.6195659908469,0,73,47,58,42,76,48,34,52,0
0.0,0.0642337873906071,0.1620359722220621,0.1108149939459255,0.1209246716808707,0.2786905030729981,0.0960101232602856,0.1669031690425905,0.1484213874994975,0.0,5.1735535955686895,10.225263511940138,5.584235127518087,1.604449566802291,3.116621637798274,5.505650407340421,4.130344547555411,3.0660885401573563,0,68,28,38,46,34,50,50,49,1
0.0,0.0614129149369164,0.0587210404366648,0.1319102380776609,0.1472906082119208,0.0585169982408727,0.1147996551206639,0.0778660944075665,0.0562048473192622,0.0,10.63668313495237,5.040370896282461,3.458340989434684,2.433089984066177,1.4628767293631435,5.07028187887907,1.6422768541845931,1.0255885776903877,0,75,60,39,23,47,31,34,50,0
0.0,1.9516282987893987,0.0237157579627416,0.0128927740864343,0.0921145007169509,0.0406247252334745,0.0304927070056532,0.1396072930119654,0.1144561328240292,0.0,4.20998563099517,2.9060912297183354,4.257515534561195,0.7224728164138585,0.6975558550909214,4.618491629097575,0.6518576255222644,2.87103609745192,0,39,58,70,46,62,60,32,35,0
0.0,0.0564405843581778,0.2788243923324144,0.1103974806338647,0.0424222228846903,0.0466750274321018,0.0638123979626842,0.0590170336029185,0.0740176478404457,0.0,13.74841846759286,6.330823856345861,10.185008798469957,8.565720684929257,10.512671048920414,7.300967491634127,11.7241667909439,8.201666141626628,0,73,28,47,38,77,56,39,74,0
0.0,0.0226104157953784,0.1279110515117096,0.0365517086881029,0.0717129440192494,0.0585553104556528,0.0305268922976544,0.0262455697483683,0.0182252320737179,0.0,8.04545183203017,5.210360353386451,3.554987530438129,10.325918940567592,12.896820382533305,3.4624673971032927,6.675882047331546,2.221163881723316,0,80,45,51,52,75,41,43,43,0
0.0,0.0482571174703573,0.0156681142076555,0.0192531690367861,0.0792170672405454,0.0706662593355085,0.0489771913202022,0.0206162758590627,0.0342160428051992,0.0,6.9231044309559175,2.1968660166212577,3.649228184006703,11.130520061708417,1.8162490010418424,8.444855365233142,5.446947916128964,4.311367236582374,0,50,66,80,96,81,45,69,60,0
