Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.158,-0.110602,0.0254627,0.039184,-0.0945177,-0.0144823,-0.0154981,-0.0169673,-0.0194268,
0.159,-0.0277335,0.0247746,0.0422442,-0.0898049,-0.0299948,-0.00772779,-0.0178543,-0.0225311,
0.16,0.0453651,0.0259695,0.0460185,-0.0804137,-0.0579804,0.0021116,-0.0204131,-0.0166087,
0.161,0.0449305,0.0202652,0.0432782,-0.0684694,-0.0723913,0.0164968,-0.0187137,-0.0234955,
0.162,0.00804919,0.0157426,0.0285601,-0.0572459,-0.0934071,0.026891,-0.0112264,-0.0633053,
0.163,-0.00961599,0.015813,0.0100174,-0.0523946,-0.0951329,0.0358887,-0.00235309,-0.0227158,
0.164,-0.0424482,0.0134573,-0.00386877,-0.0509379,-0.0426752,0.0436094,0.0104748,0.0365101,
0.165,-0.112852,0.0118593,-0.01858,-0.0495721,0.0177467,0.0515816,0.0244734,0.0531816,
0.166,-0.129959,0.0109222,-0.0367025,-0.048284,0.0440899,0.0611179,0.0322698,0.0557042,
0.167,-0.107334,0.0112657,-0.0526364,-0.0477702,0.0570961,0.072624,0.0396072,0.0573402,F1
0.168,-0.0924373,0.00774454,-0.054486,-0.0472036,0.0435744,0.0843033,0.0443508,0.0411846,
0.169,-0.0920931,0.00658696,-0.0406241,-0.0494249,-0.0125632,0.0974368,0.0475163,0.0310882,
0.17,-0.092217,0.012431,-0.0324608,-0.0483445,-0.0723652,0.110986,0.0450318,0.0532203,
0.171,-0.0891704,0.0178749,-0.0250168,-0.0465408,-0.134108,0.123338,0.0391064,0.0752905,
0.172,-0.0805547,0.0193765,-0.0189569,-0.0448251,-0.205472,0.132404,0.0345087,0.11127,
0.173,-0.0700213,0.0160427,-0.0113011,-0.0446044,-0.271012,0.137115,0.033212,0.164563,
0.174,-0.064987,0.011398,-0.00658266,-0.0399933,-0.340122,0.142255,0.0298032,0.165672,
0.175,-0.0661278,0.0155766,-0.0115173,-0.0387125,-0.398882,0.145564,0.0260137,0.195446,
0.176,-0.0711383,0.0266058,-0.0148029,-0.0417178,-0.454492,0.14936,0.0205057,0.206389,
0.177,-0.0730372,0.0448483,-0.0173414,-0.0427101,-0.51388,0.153508,0.0163937,0.18395,
0.178,-0.0693811,0.0620471,-0.011414,-0.0419463,-0.571628,0.152928,0.012808,0.207991,
0.179,-0.0644792,0.0661315,0.00247068,-0.0417886,-0.629433,0.153202,0.00970767,0.248435,
0.18,-0.0698607,0.0588576,0.0245095,-0.0371821,-0.666779,0.152755,0.00846034,0.234573,
