Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.222,-0.316793,-0.396116,-0.596841,-0.31233,-0.895724,0.0764065,0.216944,0.349194,
0.223,-0.146757,-0.303832,-0.621861,-0.315301,-0.893503,0.0543551,0.202254,0.326279,
0.224,0.068255,-0.264839,-0.638183,-0.315394,-0.882765,0.0364759,0.186435,0.298828,
0.225,0.0239837,-0.330166,-0.653055,-0.318605,-0.868076,0.0209157,0.171128,0.26903,
0.226,0.0358177,-0.473419,-0.680516,-0.31732,-0.856949,0.0081854,0.152785,0.228882,
0.227,0.137682,-0.669722,-0.695704,-0.308556,-0.850866,-0.00129024,0.13405,0.19072,
0.228,0.059721,-0.892152,-0.697131,-0.29902,-0.846808,-0.00505065,0.114375,0.158785,
0.229,0.0152151,-1.12573,-0.699927,-0.290252,-0.848527,-0.00527329,0.0975525,0.133148,
0.23,0.0870639,-1.33471,-0.715698,-0.282861,-0.836534,-0.00386499,0.0797436,0.110985,
0.231,0.135946,-1.50542,-0.691977,-0.272402,-0.811867,-0.0138191,0.0633231,0.0898409,
0.232,0.0476713,-1.63701,-0.610821,-0.26641,-0.778363,-0.0171821,0.0467877,0.0895583,
0.233,-0.148122,-1.71982,-0.521054,-0.260711,-0.736582,-0.0353833,0.0437231,0.0661248,
0.234,-0.0869478,-1.76576,-0.498853,-0.256667,-0.728181,-0.0293607,0.0225046,0.0222071,
0.235,-0.024501,-1.82293,-0.43357,-0.259688,-0.699486,-0.0117248,0.00989054,-0.0255367,
0.236,-0.00542044,-1.83702,-0.369114,-0.259493,-0.67316,0.00868003,-0.00301782,-0.0690825,
0.237,-0.0585902,-1.85227,-0.29941,-0.257878,-0.651713,0.0242027,-0.0175029,-0.104374,
0.238,-0.169291,-1.87563,-0.225655,-0.254987,-0.630884,0.0360819,-0.0311095,-0.126559,
0.239,-0.233619,-1.90022,-0.158154,-0.2467,-0.607008,0.0404535,-0.0417281,-0.140066,
0.24,-0.172344,-1.92293,-0.0908703,-0.242272,-0.579077,0.0482213,-0.0496866,-0.148074,
0.241,-0.0812596,-1.94676,-0.0271201,-0.239014,-0.542014,0.0545794,-0.0581222,-0.151952,
0.242,-0.112624,-1.96222,-0.0136772,-0.233892,-0.498619,0.0617728,-0.0739845,-0.155738,
0.243,-0.173386,-1.93426,0.0101985,-0.230685,-0.455617,0.0703097,-0.0847695,-0.162213,
0.244,0.0266236,-1.90532,0.0358101,-0.227672,-0.408187,0.0742372,-0.0903714,-0.169491,
0.245,0.353943,-1.92051,0.0769028,-0.221242,-0.35222,0.0720067,-0.0992433,-0.18019,
0.246,0.590346,-1.90348,0.140209,-0.210443,-0.30198,0.0750905,-0.108721,-0.185196,
0.247,0.236065,-1.86599,0.226361,-0.197324,-0.256262,0.0777398,-0.117915,-0.19158,
0.248,-0.11052,-1.8077,0.305215,-0.17801,-0.216826,0.0778377,-0.126059,-0.198337,
0.249,0.0265427,-1.73276,0.352961,-0.161263,-0.190821,0.0835005,-0.133915,-0.194679,
0.25,0.318419,-1.68034,0.359256,-0.143278,-0.162329,0.0853785,-0.142142,-0.186268,
0.251,0.180646,-1.64361,0.372933,-0.12575,-0.131128,0.081818,-0.151299,-0.174495,
0.252,-0.00809361,-1.60096,0.367275,-0.112981,-0.0892627,0.0742812,-0.156189,-0.160586,
0.253,-0.0456905,-1.54659,0.340687,-0.103674,-0.0335227,0.0640629,-0.162996,-0.149161,
0.254,-0.0795425,-1.47278,0.374163,-0.100934,0.0309237,0.05443,-0.170653,-0.138517,
0.255,-0.141032,-1.38652,0.42077,-0.0932129,0.099531,0.0489033,-0.177523,-0.127178,
0.256,-0.225762,-1.32087,0.470402,-0.0798151,0.169742,0.0490654,-0.186449,-0.118135,
0.257,-0.22487,-1.29637,0.510059,-0.063027,0.238613,0.0505626,-0.195609,-0.109696,
0.258,-0.0162351,-1.29212,0.554826,-0.0540637,0.301472,0.0531734,-0.202011,-0.09473,
0.259,0.195302,-1.2991,0.58647,-0.0441023,0.361407,0.054571,-0.206639,-0.0799084,
0.26,0.246616,-1.3116,0.586542,-0.0333452,0.417549,0.0555943,-0.214607,-0.0681503,
0.261,0.177061,-1.29485,0.553592,-0.0283531,0.476243,0.0576774,-0.22037,-0.0569779,
0.262,-0.181717,-1.28224,0.51713,-0.026937,0.536546,0.0634627,-0.222,-0.0378883,
0.263,-0.23534,-1.28333,0.495536,-0.0293054,0.583433,0.0709424,-0.223537,-0.0142526,
0.264,0.164384,-1.31761,0.473347,-0.029228,0.612566,0.0783708,-0.221379,-0.00956784,
0.265,0.156999,-1.31155,0.444335,-0.0213574,0.623893,0.0870704,-0.217412,-0.00849317,
0.266,0.00500511,-1.13628,0.410991,-0.00965773,0.618931,0.0988807,-0.213986,9.57e-05,
0.267,-0.0315172,-0.878508,0.386848,-0.00112357,0.592044,0.108269,-0.207453,0.0101299,
0.268,0.0827934,-0.547146,0.372151,0.00816186,0.550619,0.116865,-0.201073,0.0177814,
0.269,0.0136027,-0.161225,0.378369,0.012354,0.499024,0.126069,-0.196241,0.0261466,
